16076.0
16088.0
16100.0
16112.0
16125.0
16137.0
16149.0
16161.0
16173.0
16185.0
16198.0
16210.0
16222.0
16234.0
16246.0
16258.0
16271.0
16283.0
16295.0
16307.0
16319.0
16331.0
16344.0
16356.0
16368.0
16380.0
16392.0
16404.0
16416.0
16429.0
16441.0
16453.0
16465.0
16477.0
16489.0
16502.0
16514.0
16526.0
16538.0
16550.0
16562.0
16575.0
16587.0
16599.0
16611.0
16623.0
16635.0
16648.0
16660.0
16672.0
16684.0
